RegionID,RegionName,RegionType,StateName,SizeRank,MSA,MSARegionID,2010-11,2010-12,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12,2014-1,2014-2,2014-3,2014-4,2014-5,2014-6,2014-7,2014-8,2014-9,2014-10,2014-11,2014-12,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3
267971,South Mountain,Neighborhood,AZ,33,Phoenix-Mesa-Scottsdale,394976,0.89,0.79,0.69,0.5,0.4,0.3,0.1,0.2,0.59,1.19,1.68,1.98,2.08,2.18,2.67,4.26,5.25,5.35,6.93,7.72,6.44,4.65,4.46,5.45,6.24,5.64,4.85,5.94,8.22,9.31,9.5,9.01,8.42,6.53,6.14,6.34,6.73,6.63,5.74,3.66,2.38,1.29,1.09,0.99,1.39,1.78,1.58,1.49,1.88,2.28,2.48,3.17,4.36,5.05,5.84,7.03,7.62,7.43,5.54,4.95,4.75,7.33,8.61,8.81,8.51,8.12,7.52,5.15,4.06,3.07,3.56,3.47,3.27,2.77,2.57,2.87,2.97,3.86,3.96,4.16,3.37,3.76,4.55,6.04,7.13,7.92,7.82,6.83,7.23,8.32,9.11,9.6,9.8,10,9.9,9.7,9.41,9.21,8.91,8.71,8.02
273565,East San Jose,Neighborhood,CA,34,San Jose-Sunnyvale-Santa Clara,395059,0.99,0.79,0.2,0.1,0.3,0.69,0.4,0.5,0.59,0.89,1.09,1.49,1.39,1.29,1.68,2.08,2.28,1.88,1.58,1.19,1.78,1.98,2.18,2.38,2.87,4.06,3.96,2.77,2.57,2.97,5.15,7.72,6.34,4.95,5.05,4.26,3.76,3.17,3.47,5.54,8.02,8.42,6.44,3.86,3.66,5.64,4.16,3.27,3.07,3.56,4.85,5.35,4.46,4.75,6.14,6.83,7.33,6.63,6.73,6.53,7.03,7.23,6.04,5.45,4.55,4.65,5.84,6.93,8.12,8.32,8.61,8.51,7.92,7.43,7.52,7.13,6.24,5.25,5.74,7.62,8.22,8.81,8.91,9.01,9.21,9.31,9.5,9.7,9.9,10,9.8,9.6,9.41,9.11,8.71,7.82,5.94,4.36,3.37,2.67,2.48
194379,East Flatbush,Neighborhood,NY,36,New York-Newark-Jersey City,394913,5.45,5.64,6.24,5.74,5.54,4.46,3.76,3.37,1.88,0.59,0.89,1.78,0.79,0.4,0.1,0.2,0.3,0.5,0.69,2.18,2.97,3.17,2.48,0.99,1.09,1.29,1.58,1.98,2.08,2.38,2.87,2.67,2.57,1.19,1.68,1.39,1.49,2.28,2.77,3.07,3.27,3.47,3.56,4.06,5.84,7.13,7.62,7.72,8.02,8.12,8.61,8.81,9.6,9.7,9.31,9.01,8.32,8.91,9.41,10,9.9,9.5,9.21,9.8,9.11,8.71,7.92,8.51,8.42,8.22,7.82,7.52,7.43,7.33,7.23,6.44,5.94,5.15,4.26,4.55,4.95,5.05,4.65,4.16,3.66,3.86,3.96,4.36,4.75,4.85,5.25,6.04,6.34,6.63,6.83,6.73,6.93,7.03,6.53,6.14,5.35
275456,South Side,Neighborhood,TX,37,Corpus Christi,394502,2.18,1.88,1.29,0.69,0.1,0.2,0.4,1.39,1.58,1.68,1.49,0.89,0.5,0.3,0.79,0.99,1.09,0.59,1.19,2.38,5.74,6.63,6.93,7.13,7.43,7.82,7.23,7.03,8.02,9.41,9.7,9.01,8.51,8.12,8.32,8.81,8.42,7.33,6.04,4.36,3.86,4.65,6.34,6.83,7.72,8.22,8.71,9.11,9.8,10,9.9,9.21,7.92,7.52,8.61,9.5,9.6,9.31,8.91,7.62,6.73,6.44,5.45,4.16,2.97,3.07,3.56,5.05,5.64,5.84,5.15,4.55,3.76,3.66,3.27,2.87,2.28,2.08,2.67,3.37,4.06,4.95,5.54,5.35,4.26,3.17,2.48,1.98,1.78,2.57,3.47,4.85,5.94,6.24,6.53,6.14,5.25,4.75,4.46,3.96,2.77
28380,Alief,Neighborhood,TX,38,Houston-The Woodlands-Sugar Land,394692,0.69,0.59,0.89,1.09,0.99,0.5,0.3,0.1,0.2,0.4,0.79,1.98,1.68,2.08,1.88,1.78,2.28,2.38,1.58,1.29,1.19,1.49,2.57,2.87,3.27,3.66,3.37,2.67,2.18,1.39,2.48,2.77,2.97,3.07,3.17,3.96,4.65,4.46,3.76,4.36,5.74,6.83,6.53,7.03,7.72,8.42,7.23,5.94,5.05,4.85,4.06,3.47,3.56,4.75,5.45,5.84,5.25,6.04,7.33,8.81,9.21,8.91,8.71,6.24,4.16,3.86,5.54,7.92,7.52,7.13,6.93,7.82,8.32,8.61,8.12,7.43,6.63,6.73,8.22,9.01,9.6,9.41,9.5,8.51,6.44,5.15,5.64,6.34,8.02,9.31,9.9,10,9.8,9.7,9.11,7.62,5.35,4.26,4.55,4.95,6.14
273555,East Memphis-Colonial-Yorkshire,Neighborhood,TN,40,Memphis,394849,6.83,6.04,4.26,1.09,1.19,2.08,2.28,0.79,0.4,0.3,0.1,0.2,0.5,0.89,1.58,3.37,3.17,1.88,1.29,2.67,4.06,3.66,3.07,2.87,2.57,3.47,4.16,3.96,1.39,0.59,0.69,0.99,1.78,2.18,2.77,3.27,2.97,1.98,1.49,1.68,3.86,4.75,4.95,4.55,4.65,5.15,5.05,4.46,4.85,5.25,5.54,5.84,6.14,5.35,4.36,3.56,2.38,2.48,3.76,5.74,7.33,7.52,6.73,5.64,5.45,5.94,6.44,7.13,7.43,7.72,7.92,7.62,6.93,6.24,6.53,7.23,6.63,6.34,7.03,7.82,8.22,8.42,8.32,8.02,8.12,8.61,8.91,9.11,9.21,9.6,9.9,9.8,9.7,9.5,9.41,9.01,8.71,8.51,8.81,9.31,10
273088,Bullard,Neighborhood,CA,42,Fresno,394619,0.79,1.09,0.89,0.59,0.69,0.3,0.2,0.1,0.4,0.5,0.99,1.19,1.29,1.39,1.49,1.98,3.96,6.24,7.33,6.73,5.25,4.55,3.56,5.15,5.94,7.23,8.02,7.92,6.04,5.45,4.46,5.74,6.34,7.62,7.03,6.93,6.14,7.13,5.84,5.54,4.16,4.75,5.05,4.36,4.85,3.66,4.06,2.18,1.88,1.58,1.78,1.68,2.08,2.77,3.76,4.26,3.47,3.27,3.37,3.17,3.07,2.28,2.57,2.48,2.97,2.38,2.67,2.87,3.86,4.65,5.35,5.64,6.44,6.53,6.63,7.43,8.12,8.61,8.42,8.51,8.22,8.32,8.81,8.91,9.31,9.11,9.01,9.41,9.5,9.7,9.8,10,9.9,9.6,9.21,8.71,7.82,7.72,7.52,6.83,4.95
275501,Southwest Dallas,Neighborhood,TX,43,Dallas-Fort Worth-Arlington,394514,1.39,0.89,1.29,1.49,2.08,1.19,0.69,0.4,0.59,1.09,1.68,1.78,1.58,0.99,0.5,0.2,0.1,0.3,0.79,1.98,2.28,2.87,2.97,3.17,3.47,3.27,3.56,2.38,2.48,2.67,3.96,4.75,5.84,6.34,5.25,4.36,4.65,6.04,6.63,5.74,4.55,3.86,3.37,3.07,4.06,5.35,6.14,5.15,4.95,3.76,2.57,1.88,2.18,2.77,5.45,7.52,9.21,9.31,8.61,7.72,7.43,6.53,4.46,3.66,4.16,6.73,7.92,7.82,8.22,8.42,8.91,8.81,8.32,7.13,5.94,5.54,7.03,8.02,9.11,9.6,9.9,10,9.8,9.41,8.71,9.7,9.5,9.01,7.23,6.83,7.33,8.12,8.51,7.62,6.93,5.05,4.85,6.24,5.64,6.44,4.26
193285,Bensonhurst,Neighborhood,NY,44,New York-Newark-Jersey City,394913,3.07,3.17,2.57,1.78,0.79,0.89,0.5,0.3,0.1,0.2,0.4,1.09,1.39,1.49,1.58,2.08,2.77,3.76,5.45,6.44,6.04,3.56,2.28,1.88,1.68,1.29,1.19,1.98,2.87,4.06,6.24,7.82,8.42,8.02,7.03,3.96,3.66,2.18,3.27,2.67,5.15,5.94,8.71,8.91,8.61,8.51,6.63,5.54,5.84,9.5,9.9,10,9.8,9.7,9.41,9.11,9.6,9.31,9.21,9.01,8.81,7.92,6.14,5.64,6.53,7.33,7.62,8.22,7.72,8.12,7.23,7.52,6.93,5.25,3.37,5.35,4.75,2.48,0.59,0.69,0.99,2.38,2.97,5.74,7.43,8.32,6.34,4.46,3.86,4.55,4.95,4.16,4.65,5.05,7.13,6.83,6.73,4.85,4.26,4.36,3.47
276246,Central City,Neighborhood,TX,45,Corpus Christi,394502,1.68,2.08,1.58,1.19,1.49,1.78,2.18,2.57,0.89,0.69,0.1,0.4,0.59,1.29,0.79,0.2,0.3,0.5,2.38,6.53,9.01,9.9,9.8,9.31,9.41,9.5,9.6,9.11,9.21,9.7,10,8.22,5.74,3.07,3.76,4.36,5.25,5.35,5.05,4.95,5.15,6.34,7.03,8.02,6.63,4.75,3.66,5.45,7.33,8.42,8.32,7.92,7.13,7.82,8.61,8.91,8.81,8.71,8.51,8.12,7.52,7.43,6.73,4.65,2.67,1.88,2.97,3.27,2.28,0.99,1.09,1.39,2.48,1.98,3.17,3.37,4.06,4.55,5.64,6.04,4.46,3.56,3.47,3.96,4.16,4.26,2.77,2.87,3.86,6.83,7.72,7.62,7.23,6.93,6.24,5.84,6.14,6.44,5.94,5.54,4.85
276652,West San Jose,Neighborhood,CA,46,San Jose-Sunnyvale-Santa Clara,395059,0.69,0.5,0.4,0.2,0.1,0.3,0.59,0.79,1.19,1.39,1.68,1.58,1.29,0.99,0.89,1.09,1.49,1.78,1.88,1.98,2.77,3.56,4.16,4.26,4.85,4.95,5.35,6.44,7.72,7.13,5.84,5.25,4.55,4.46,4.65,5.15,5.45,6.04,6.73,6.93,7.92,8.12,8.22,6.83,5.94,6.14,6.53,7.23,7.62,8.42,8.71,8.61,7.82,7.52,8.02,8.91,9.11,8.81,7.33,5.64,6.24,6.34,5.05,3.96,3.47,3.27,3.17,2.48,2.28,2.57,2.97,3.37,3.66,3.76,3.86,4.75,5.54,7.43,6.63,7.03,8.32,9.01,9.21,9.41,9.6,9.7,10,9.9,9.8,9.5,9.31,8.51,5.74,4.36,4.06,3.07,2.18,2.08,2.67,2.87,2.38
403223,Elmhurst,Neighborhood,NY,47,New York-Newark-Jersey City,394913,9.41,9.21,8.81,8.02,7.82,5.74,2.97,2.08,2.28,3.86,5.25,5.94,4.55,4.06,4.26,5.15,5.84,6.04,6.44,7.43,8.12,7.62,6.24,4.85,4.75,4.95,4.16,4.46,5.05,6.14,7.23,8.22,9.01,7.92,7.03,5.35,3.17,2.18,1.58,1.09,0.99,1.29,1.98,3.27,4.65,3.37,2.38,2.57,3.76,2.67,0.89,0.3,0.1,0.2,0.4,1.78,2.77,1.49,0.5,0.69,3.07,4.36,2.87,1.39,1.88,5.45,8.71,9.6,9.7,9.8,9.9,10,9.5,8.32,6.93,5.64,3.56,2.48,1.68,0.79,0.59,1.19,3.66,7.33,7.72,6.83,6.53,6.63,6.73,5.54,3.47,3.96,7.13,9.11,9.31,8.51,8.42,8.91,8.61,7.52,6.34
273527,East,Neighborhood,TX,48,Dallas-Fort Worth-Arlington,394514,1.19,1.29,0.4,0.1,0.2,0.3,0.79,0.69,0.5,0.59,0.89,1.49,1.98,1.68,2.08,2.57,2.38,1.09,0.99,1.78,2.77,3.27,2.87,2.18,1.39,1.58,2.28,2.48,1.88,2.67,2.97,4.06,4.26,3.56,3.37,3.07,3.17,3.47,3.76,4.36,4.75,4.65,5.05,5.35,5.84,5.64,5.15,4.55,3.96,4.85,3.86,4.95,5.45,6.24,7.43,7.23,7.33,6.93,6.44,5.94,5.25,4.46,3.66,4.16,5.54,6.34,6.73,6.63,6.14,6.04,5.74,6.53,6.83,7.52,8.22,9.01,9.6,9.5,9.21,9.31,9.41,8.91,8.61,8.51,8.81,8.71,8.02,7.92,8.32,9.7,9.9,10,9.8,9.11,8.42,7.72,7.03,7.13,7.62,8.12,7.82
275454,South Scottsdale,Neighborhood,AZ,49,Phoenix-Mesa-Scottsdale,394976,0.69,0.59,0.3,0.2,0.1,0.4,0.5,0.79,1.19,1.58,2.18,2.57,4.85,4.46,6.63,7.03,6.34,5.45,3.66,3.56,3.07,4.36,5.64,8.02,7.62,7.33,5.84,6.04,7.72,8.51,8.91,9.11,9.21,9.01,8.22,6.24,4.26,3.17,2.87,2.28,1.98,1.88,1.78,1.68,1.39,1.29,1.09,0.99,0.89,1.49,2.08,4.95,7.13,7.52,7.43,6.93,7.23,6.73,6.44,5.25,4.75,4.06,5.05,4.65,3.86,2.97,2.67,3.27,3.47,2.48,2.38,2.77,4.16,5.74,5.35,3.96,3.76,3.37,4.55,5.15,5.54,5.94,6.14,6.53,6.83,8.12,8.81,9.5,9.8,10,9.9,9.7,9.6,9.41,9.31,8.61,8.71,8.42,8.32,7.92,7.82
276215,Blossom Valley,Neighborhood,CA,50,San Jose-Sunnyvale-Santa Clara,395059,1.88,1.68,1.58,1.78,1.49,0.69,0.2,0.1,0.4,0.3,0.5,0.99,1.19,1.29,1.09,0.79,0.59,0.89,1.39,1.98,2.08,2.67,2.87,3.37,4.36,4.06,4.16,2.97,3.86,5.45,7.03,6.83,5.94,5.54,4.95,5.25,5.64,6.34,6.73,7.13,6.93,7.52,7.82,7.23,6.63,5.74,4.65,3.96,3.47,4.26,4.55,6.53,7.92,8.81,8.42,8.32,8.51,8.22,8.12,7.62,7.33,6.24,6.04,5.35,5.15,4.85,4.75,3.76,3.66,3.07,3.17,3.27,4.46,5.05,5.84,6.44,7.43,8.02,8.61,8.71,9.01,9.11,9.31,9.41,9.6,9.9,10,9.8,9.7,9.5,9.21,8.91,7.72,6.14,3.56,2.77,2.57,2.28,2.18,2.48,2.38
276476,North Long Beach,Neighborhood,CA,51,Los Angeles-Long Beach-Anaheim,753899,2.18,0.89,0.3,0.2,0.1,0.4,0.5,0.79,0.99,1.29,1.88,1.09,0.69,0.59,1.39,1.68,1.78,1.19,1.49,1.58,1.98,2.08,2.57,2.87,2.97,2.77,2.48,2.38,2.28,2.67,3.07,4.85,5.84,5.54,4.75,3.47,3.56,3.37,3.86,3.27,4.26,3.66,5.05,4.36,5.25,4.16,3.96,4.55,4.65,5.94,6.14,7.33,6.44,6.73,7.13,7.92,7.43,8.02,8.12,7.72,6.24,5.15,4.46,4.95,6.04,8.51,9.41,9.7,9.5,8.42,7.52,6.34,6.93,6.53,5.74,3.76,3.17,4.06,6.63,8.32,8.81,9.01,9.11,9.21,8.91,8.71,7.82,7.03,7.23,8.61,9.8,9.9,10,9.6,9.31,8.22,7.62,6.83,5.64,5.35,5.45
269592,Logan Square,Neighborhood,IL,52,Chicago-Naperville-Elgin,394463,1.49,1.09,0.4,0.3,0.79,1.19,0.99,0.5,0.1,0.2,0.69,0.59,0.89,1.29,2.18,2.87,1.98,1.39,1.68,2.28,2.77,2.57,2.08,2.67,2.38,1.88,1.58,1.78,2.48,2.97,3.17,3.07,3.27,3.37,3.76,4.36,5.25,6.44,6.83,6.34,5.15,4.85,4.65,5.64,6.93,7.33,7.03,5.35,4.75,4.16,4.95,5.45,7.52,8.71,9.11,8.61,7.82,6.63,5.74,5.94,7.43,8.12,8.42,8.32,6.04,3.96,3.47,3.86,4.46,5.84,6.73,7.13,5.05,4.06,3.56,3.66,4.26,4.55,5.54,6.14,7.92,8.22,8.51,8.91,9.31,9.5,9.9,9.6,9.41,9.8,10,9.7,9.21,9.01,8.81,8.02,7.62,6.53,6.24,7.23,7.72
403131,Sheepshead Bay,Neighborhood,NY,53,New York-Newark-Jersey City,394913,2.28,2.67,1.88,2.57,1.39,0.89,0.5,0.2,0.3,0.69,2.77,5.45,5.35,4.46,3.37,3.76,4.16,6.04,6.93,8.51,8.91,8.42,6.83,5.15,4.85,4.75,4.26,4.36,5.54,6.73,8.02,9.41,9.5,8.61,5.05,2.48,1.19,0.79,0.4,0.1,0.59,0.99,1.68,2.08,2.97,1.29,2.38,3.17,6.34,8.81,9.8,10,9.9,9.7,9.21,7.52,4.95,3.07,3.66,5.84,7.03,7.33,8.12,9.11,9.6,7.82,4.06,1.49,5.25,8.22,9.31,9.01,8.32,7.72,6.63,1.78,1.09,1.58,4.65,3.56,2.18,3.96,7.23,7.62,5.94,3.27,2.87,3.86,4.55,6.44,7.43,8.71,7.92,7.13,5.64,5.74,6.24,6.53,6.14,3.47,1.98
118987,Willow Glen,Neighborhood,CA,54,San Jose-Sunnyvale-Santa Clara,395059,1.29,1.58,1.68,1.49,0.79,0.59,0.89,1.39,1.09,0.69,0.5,0.99,0.4,0.2,0.1,0.3,1.19,1.78,1.88,1.98,2.08,2.38,2.57,2.97,3.86,4.46,5.35,6.24,7.03,6.53,6.34,5.64,5.05,5.25,5.94,4.85,5.74,6.44,7.82,8.32,8.02,7.92,8.12,7.72,7.33,6.73,5.84,6.04,4.75,5.15,4.95,6.83,8.51,8.71,8.81,8.61,8.22,7.43,7.13,6.63,7.62,7.23,6.93,5.54,4.36,4.16,3.76,3.47,3.17,3.56,3.96,3.66,3.07,2.77,2.87,3.27,4.26,4.55,6.14,7.52,8.91,9.11,9.21,9.41,9.5,9.8,9.9,10,9.7,9.6,9.31,9.01,8.42,5.45,4.65,4.06,3.37,2.67,2.48,2.28,2.18
275467,Southeast,Neighborhood,TX,55,Dallas-Fort Worth-Arlington,394514,1.29,0.99,0.89,0.69,0.59,0.4,0.3,0.2,0.1,0.5,0.79,1.09,1.19,1.39,1.49,1.58,1.68,1.78,1.88,1.98,2.08,2.18,2.28,2.38,2.48,2.67,2.77,2.97,2.57,2.87,3.07,3.17,3.56,3.37,3.27,3.47,3.66,3.76,3.86,3.96,4.06,4.16,4.36,4.26,4.46,4.55,5.05,5.35,5.64,6.44,6.93,7.62,7.72,8.22,8.02,7.92,7.13,7.03,6.63,5.84,5.54,5.15,4.95,4.65,4.85,4.75,5.25,5.45,5.74,6.04,6.53,6.83,7.23,7.43,7.82,8.42,8.51,9.01,8.91,9.41,9.7,9.8,9.11,8.71,8.32,8.81,9.31,9.5,9.21,9.6,10,9.9,8.61,8.12,7.52,7.33,6.73,6.34,5.94,6.24,6.14
193640,Canarsie,Neighborhood,NY,56,New York-Newark-Jersey City,394913,1.19,0.59,0.4,0.2,0.89,0.99,0.69,0.3,0.5,1.09,2.77,3.96,5.45,4.36,4.16,5.35,5.74,6.34,7.13,8.42,9.21,8.71,7.82,4.95,3.86,3.76,4.26,4.65,4.75,5.15,6.93,8.61,9.41,8.81,7.33,5.94,5.05,5.25,5.84,6.04,5.54,5.64,3.37,2.18,1.39,1.98,2.28,2.38,1.49,2.48,4.46,8.51,8.32,1.58,0.79,0.1,1.29,3.07,7.52,8.91,7.62,4.55,3.66,7.43,8.22,7.03,3.27,1.78,3.17,7.72,9.8,9.9,10,9.6,9.7,9.5,9.31,4.85,2.57,1.68,1.88,2.08,2.67,3.56,6.14,6.44,6.24,6.73,6.83,7.92,6.63,7.23,8.02,9.01,9.11,8.12,6.53,4.06,3.47,2.87,2.97
276659,White Haven-Coro Lake,Neighborhood,TN,57,Memphis,394849,5.74,4.16,3.86,6.04,8.32,9.8,9.41,8.71,7.33,5.15,3.66,1.49,2.18,4.65,7.13,8.51,8.12,7.92,9.11,9.21,8.81,7.72,7.43,8.61,9.7,10,9.5,9.01,8.22,9.31,8.02,7.82,6.93,7.03,6.14,5.84,6.63,5.25,4.26,2.77,1.78,2.97,1.39,2.28,2.87,4.36,5.45,4.55,5.35,4.95,6.44,4.46,3.56,1.68,3.47,3.37,1.58,0.69,0.79,2.08,6.53,6.83,5.05,1.09,0.4,0.2,0.59,1.29,0.99,0.5,0.1,0.3,0.89,1.88,3.07,3.76,3.96,5.54,7.23,8.42,7.52,4.75,3.17,1.19,2.48,2.67,3.27,2.38,1.98,2.57,4.06,4.85,6.73,6.34,5.94,5.64,6.24,7.62,8.91,9.6,9.9
273480,Downtown,Neighborhood,CA,58,San Jose-Sunnyvale-Santa Clara,395059,1.19,1.29,0.99,0.89,0.69,0.5,0.2,0.59,0.4,0.1,0.3,0.79,1.09,1.49,1.78,1.98,1.88,1.68,1.39,1.58,2.08,2.38,2.48,2.28,2.18,2.57,2.67,2.77,2.97,3.47,4.16,4.46,4.75,5.64,6.24,7.52,7.92,6.44,5.25,4.65,5.84,8.22,8.61,7.62,6.83,5.94,5.74,4.85,4.55,3.76,4.26,3.56,3.37,3.27,4.95,6.93,8.02,7.82,8.12,8.42,8.51,7.43,6.53,6.73,6.14,7.72,7.13,7.03,5.35,5.05,4.06,3.86,3.66,4.36,5.45,5.54,6.04,6.34,7.33,7.23,8.32,8.71,9.01,9.21,9.41,9.5,9.7,9.9,10,9.8,9.6,9.31,9.11,8.91,8.81,6.63,5.15,3.96,3.17,2.87,3.07
274514,Mid City,Neighborhood,CA,59,Los Angeles-Long Beach-Anaheim,753899,0.4,0.59,1.19,1.49,0.99,0.69,0.5,0.1,0.2,0.3,1.29,0.79,0.89,1.09,1.88,2.87,3.76,4.75,5.05,4.55,2.57,2.18,2.28,4.95,6.44,7.43,6.24,5.74,6.63,9.01,9.9,10,9.8,9.7,8.71,8.51,8.22,7.92,7.33,6.34,5.25,5.45,6.14,8.02,9.6,9.21,7.62,5.54,4.06,3.27,3.47,2.77,1.68,1.78,4.46,7.82,9.41,8.81,9.31,7.72,7.13,3.66,2.38,1.58,2.48,4.65,5.94,5.15,3.07,3.37,4.36,4.16,2.97,3.96,5.64,6.04,3.56,3.17,4.85,6.83,7.52,6.93,6.73,7.23,6.53,5.84,4.26,2.67,2.08,3.86,7.03,8.42,8.12,8.32,8.91,9.5,9.11,8.61,5.35,1.98,1.39
271511,Northwest,Neighborhood,TX,60,El Paso,394561,6.73,8.51,9.41,9.5,9.31,8.42,8.12,6.63,7.23,6.83,6.04,5.15,4.95,3.96,2.48,1.49,1.58,1.29,0.59,0.4,0.5,1.09,1.19,1.68,2.97,5.25,8.22,8.71,7.82,7.62,7.92,8.32,7.52,5.45,4.46,4.36,4.55,4.26,3.86,3.17,2.77,2.28,2.08,1.88,1.98,2.57,3.37,2.87,1.39,0.69,0.3,0.99,2.38,4.16,4.06,3.56,3.07,3.66,3.76,3.27,2.67,1.78,0.89,0.2,0.1,0.79,2.18,3.47,4.85,4.65,5.64,6.34,7.43,6.24,5.84,5.94,6.14,5.35,4.75,5.05,5.54,6.93,7.72,8.61,9.21,9.01,8.81,9.11,9.6,9.8,10,9.9,9.7,8.91,8.02,7.03,5.74,6.44,7.13,7.33,6.53
41466,Van Nuys,Neighborhood,CA,61,Los Angeles-Long Beach-Anaheim,753899,1.78,1.39,1.09,0.4,0.1,0.2,0.59,1.29,2.18,2.48,1.49,0.69,0.3,0.5,0.89,0.79,0.99,1.19,1.68,2.77,3.07,3.66,5.54,7.33,8.12,8.32,7.62,5.74,4.16,5.84,8.42,9.9,10,9.7,8.02,6.93,7.13,5.45,5.35,4.36,5.64,6.53,6.34,4.65,4.55,6.04,5.25,3.56,2.28,1.88,1.58,1.98,2.08,2.97,6.73,9.41,9.5,8.22,5.94,3.76,3.86,4.06,3.37,2.67,2.38,2.57,3.17,4.26,6.63,7.23,7.03,6.14,5.05,4.95,4.85,4.46,3.47,5.15,7.82,9.31,8.91,7.92,8.81,9.01,9.8,9.6,9.21,8.71,7.52,6.83,7.72,8.51,9.11,8.61,7.43,6.44,4.75,6.24,3.96,3.27,2.87
275090,Preston Hollow,Neighborhood,TX,62,Dallas-Fort Worth-Arlington,394514,1.68,1.29,0.99,0.59,0.5,0.3,0.1,0.2,0.4,0.79,1.09,0.69,0.89,1.19,1.58,1.39,1.49,1.88,4.75,7.72,6.63,4.85,2.57,2.08,1.78,1.98,2.38,4.46,7.03,8.61,8.12,6.14,2.48,2.18,2.28,2.67,3.86,5.84,7.82,8.91,8.51,7.33,5.45,5.35,7.62,8.22,8.42,8.81,8.02,6.93,4.16,4.26,6.83,8.71,9.11,9.01,9.31,9.21,9.6,9.8,10,9.5,8.32,7.23,5.74,6.24,6.53,7.13,5.94,5.15,5.05,4.65,4.36,3.27,3.47,5.64,6.44,6.73,5.25,4.55,3.56,3.37,3.76,5.54,7.52,7.43,6.34,4.95,3.96,2.87,2.77,2.97,3.66,3.07,3.17,4.06,6.04,7.92,9.41,9.7,9.9
273652,Estrella,Neighborhood,AZ,64,Phoenix-Mesa-Scottsdale,394976,0.5,0.1,0.59,0.3,0.2,0.4,0.69,0.79,0.89,0.99,1.78,2.77,3.17,3.76,3.66,4.26,5.94,7.62,8.51,6.53,5.45,4.36,5.05,4.75,5.15,4.65,4.55,4.46,3.96,3.56,3.27,3.86,4.16,4.06,3.47,3.07,2.97,2.67,2.87,2.38,2.48,2.18,2.28,1.98,1.88,1.58,1.49,1.19,1.09,1.29,1.39,1.68,2.08,2.57,3.37,4.95,6.73,6.83,7.03,7.23,7.82,8.02,7.92,7.72,7.33,7.43,7.13,6.63,6.44,6.34,5.54,6.04,5.35,5.84,6.14,6.24,5.74,4.85,5.25,5.64,6.93,7.52,8.32,8.12,8.42,8.61,8.22,8.71,8.81,9.01,9.5,10,9.7,9.6,9.11,9.21,9.41,9.8,9.9,9.31,8.91
41131,Sun Valley,Neighborhood,CA,65,Los Angeles-Long Beach-Anaheim,753899,0.99,0.79,0.4,0.3,0.5,0.89,1.29,1.78,1.98,1.09,0.59,0.1,0.2,0.69,1.19,1.58,2.28,2.08,1.49,1.39,1.68,2.38,2.57,2.77,3.27,5.05,5.74,5.35,2.97,2.48,1.88,2.18,2.87,4.85,7.23,8.42,8.32,8.02,7.82,7.72,6.04,4.65,3.37,3.96,4.75,4.46,4.26,4.95,5.64,6.73,7.43,6.93,6.53,7.13,8.12,6.44,3.07,2.67,3.47,6.63,7.52,6.83,5.84,5.54,5.25,4.36,4.55,5.45,6.34,7.33,7.92,7.62,7.03,5.94,5.15,3.56,4.16,6.24,8.61,9.6,9.9,10,9.8,9.7,9.31,9.11,8.81,8.51,8.91,9.41,9.5,9.21,9.01,8.71,8.22,6.14,4.06,3.17,3.66,3.76,3.86
33183,Northridge,Neighborhood,CA,66,Los Angeles-Long Beach-Anaheim,753899,1.88,1.78,1.68,1.39,1.19,0.79,0.99,0.5,0.59,0.1,0.2,0.3,0.4,0.69,0.89,1.09,1.29,1.49,1.58,1.98,2.08,2.77,3.27,3.66,4.55,5.45,6.04,6.83,8.91,9.7,10,9.9,9.8,9.6,9.31,7.72,6.93,7.62,7.52,6.63,5.35,4.46,3.86,3.76,3.37,3.17,2.97,3.07,2.67,2.48,2.28,2.18,2.38,2.57,2.87,3.47,3.96,4.06,4.36,4.16,4.75,4.65,4.85,5.05,5.25,5.64,5.84,5.94,6.24,6.34,6.53,7.82,8.12,8.81,8.51,7.43,8.22,9.01,9.5,9.41,9.11,9.21,8.71,8.32,7.03,6.73,6.14,7.13,7.33,7.92,8.42,8.61,8.02,7.23,6.44,5.74,5.54,5.15,4.95,4.26,3.56
